NameSpace,ClassName,MethodName,PropertyType,Length
ConnectApi,ContentHub,getFilePreview,String:String:ConnectApi.FilePreviewFormat:Integer:Integer,58
ConnectApi,ContentHub,getFilePreview,String:String:String:ConnectApi.FilePreviewFormat,49
ConnectApi,ContentHub,getFilePreview,String:String:String:ConnectApi.FilePreviewFormat:Integer:Integer,65
ConnectApi,ContentHub,getItemType,String:String,13
ConnectApi,ContentHub,getItemType,String:String:String,20
ConnectApi,ContentHub,getPreviews,String:String,13
ConnectApi,ContentHub,getPreviews,String:String:String,20
ConnectApi,ContentHub,getRepositories,Integer:Integer,15
ConnectApi,ContentHub,getRepositories,String,6
ConnectApi,ContentHub,getRepositories,String:Integer:Integer,22
ConnectApi,ContentHub,getRepositories,,0
ConnectApi,ContentHub,getRepository,String,6
ConnectApi,ContentHub,getRepository,String:String,13
ConnectApi,ContentHub,getRepositoryFile,String:String,13
ConnectApi,ContentHub,getRepositoryFile,String:String:Boolean,21
ConnectApi,ContentHub,getRepositoryFile,String:String:String,20
ConnectApi,ContentHub,getRepositoryFile,String:String:String:Boolean,28
ConnectApi,ContentHub,getRepositoryFolder,String:String,13
ConnectApi,ContentHub,getRepositoryFolder,String:String:String,20
ConnectApi,ContentHub,getRepositoryFolderItems,String:String,13
ConnectApi,ContentHub,getRepositoryFolderItems,String:String:Integer:Integer,29
ConnectApi,ContentHub,getRepositoryFolderItems,String:String:String,20
ConnectApi,ContentHub,getRepositoryFolderItems,String:String:String:Integer:Integer,36
ConnectApi,ContentHub,setTestAddRepositoryItem,String:String:ConnectApi.ContentHubItemInput:ConnectApi.BinaryInput:ConnectApi.RepositoryFolderItem,99
ConnectApi,ContentHub,setTestAddRepositoryItem,String:String:ConnectApi.ContentHubItemInput:ConnectApi.RepositoryFolderItem,76
ConnectApi,ContentHub,setTestAddRepositoryItem,String:String:String:ConnectApi.ContentHubItemInput:ConnectApi.BinaryInput:ConnectApi.RepositoryFolderItem,106
ConnectApi,ContentHub,setTestAddRepositoryItem,String:String:String:ConnectApi.ContentHubItemInput:ConnectApi.RepositoryFolderItem,83
ConnectApi,ContentHub,setTestGetAllowedItemTypes,String:String:ConnectApi.ContentHubAllowedItemTypeCollection,60
ConnectApi,ContentHub,setTestGetAllowedItemTypes,String:String:ConnectApi.ContentHubItemType:ConnectApi.ContentHubAllowedItemTypeCollection,90
ConnectApi,ContentHub,setTestGetAllowedItemTypes,String:String:String:ConnectApi.ContentHubAllowedItemTypeCollection,67
ConnectApi,ContentHub,setTestGetAllowedItemTypes,String:String:String:ConnectApi.ContentHubItemType:ConnectApi.ContentHubAllowedItemTypeCollection,97
ConnectApi,ContentHub,setTestGetFilePreview,String:String:ConnectApi.FilePreviewFormat:ConnectApi.FilePreview,65
ConnectApi,ContentHub,setTestGetFilePreview,String:String:ConnectApi.FilePreviewFormat:Integer:Integer:ConnectApi.FilePreview,81
ConnectApi,ContentHub,setTestGetFilePreview,String:String:String:ConnectApi.FilePreviewFormat:ConnectApi.FilePreview,72
ConnectApi,ContentHub,setTestGetFilePreview,String:String:String:ConnectApi.FilePreviewFormat:Integer:Integer:ConnectApi.FilePreview,88
ConnectApi,ContentHub,setTestGetItemType,String:String:ConnectApi.ContentHubItemTypeDetail,49
ConnectApi,ContentHub,setTestGetItemType,String:String:String:ConnectApi.ContentHubItemTypeDetail,56
ConnectApi,ContentHub,setTestGetPreviews,String:String:ConnectApi.FilePreviewCollection,46
ConnectApi,ContentHub,setTestGetPreviews,String:String:String:ConnectApi.FilePreviewCollection,53
ConnectApi,ContentHub,setTestGetRepositories,ConnectApi.ContentHubRepositoryCollection,41
ConnectApi,ContentHub,setTestGetRepositories,Integer:Integer:ConnectApi.ContentHubRepositoryCollection,57
ConnectApi,ContentHub,setTestGetRepositories,String:ConnectApi.ContentHubRepositoryCollection,48
ConnectApi,ContentHub,setTestGetRepositories,String:Integer:Integer:ConnectApi.ContentHubRepositoryCollection,64
ConnectApi,ContentHub,setTestGetRepository,String:ConnectApi.ContentHubRepository,38
ConnectApi,ContentHub,setTestGetRepository,String:String:ConnectApi.ContentHubRepository,45
ConnectApi,ContentHub,setTestGetRepositoryFile,String:String:Boolean:ConnectApi.RepositoryFileDetail,53
ConnectApi,ContentHub,setTestGetRepositoryFile,String:String:ConnectApi.RepositoryFileDetail,45
ConnectApi,ContentHub,setTestGetRepositoryFile,String:String:String:Boolean:ConnectApi.RepositoryFileDetail,60
ConnectApi,ContentHub,setTestGetRepositoryFile,String:String:String:ConnectApi.RepositoryFileDetail,52
ConnectApi,ContentHub,setTestGetRepositoryFolder,String:String:ConnectApi.RepositoryFolderDetail,47
ConnectApi,ContentHub,setTestGetRepositoryFolder,String:String:String:ConnectApi.RepositoryFolderDetail,54
ConnectApi,ContentHub,setTestGetRepositoryFolderItems,String:String:ConnectApi.RepositoryFolderItemsCollection,56
ConnectApi,ContentHub,setTestGetRepositoryFolderItems,String:String:Integer:Integer:ConnectApi.RepositoryFolderItemsCollection,72
ConnectApi,ContentHub,setTestGetRepositoryFolderItems,String:String:String:ConnectApi.RepositoryFolderItemsCollection,63
ConnectApi,ContentHub,setTestGetRepositoryFolderItems,String:String:String:Integer:Integer:ConnectApi.RepositoryFolderItemsCollection,79
ConnectApi,ContentHub,setTestUpdateRepositoryFile,String:String:ConnectApi.ContentHubItemInput:ConnectApi.BinaryInput:ConnectApi.RepositoryFileDetail,99
ConnectApi,ContentHub,setTestUpdateRepositoryFile,String:String:ConnectApi.ContentHubItemInput:ConnectApi.RepositoryFileDetail,76
ConnectApi,ContentHub,setTestUpdateRepositoryFile,String:String:String:ConnectApi.ContentHubItemInput:ConnectApi.BinaryInput:ConnectApi.RepositoryFileDetail,106
ConnectApi,ContentHub,setTestUpdateRepositoryFile,String:String:String:ConnectApi.ContentHubItemInput:ConnectApi.RepositoryFileDetail,83
ConnectApi,ContentHub,updateRepositoryFile,String:String:ConnectApi.ContentHubItemInput,44
ConnectApi,ContentHub,updateRepositoryFile,String:String:ConnectApi.ContentHubItemInput:ConnectApi.BinaryInput,67
ConnectApi,ContentHub,updateRepositoryFile,String:String:String:ConnectApi.ContentHubItemInput,51
ConnectApi,ContentHub,updateRepositoryFile,String:String:String:ConnectApi.ContentHubItemInput:ConnectApi.BinaryInput,74
ConnectApi,ContentHubAllowedItemTypeCollection,clone,,0
ConnectApi,ContentHubAllowedItemTypeCollection,equals,Object,6
ConnectApi,ContentHubAllowedItemTypeCollection,getBuildVersion,,0
ConnectApi,ContentHubAllowedItemTypeCollection,hashCode,,0
ConnectApi,ContentHubAllowedItemTypeCollection,toString,,0
ConnectApi,ContentHubAuthenticationProtocol,equals,Object,6
ConnectApi,ContentHubAuthenticationProtocol,hashCode,,0
ConnectApi,ContentHubAuthenticationProtocol,ordinal,,0
ConnectApi,ContentHubAuthenticationProtocol,values,,0
ConnectApi,ContentHubDirectoryEntryType,equals,Object,6
ConnectApi,ContentHubDirectoryEntryType,hashCode,,0
ConnectApi,ContentHubDirectoryEntryType,ordinal,,0
ConnectApi,ContentHubDirectoryEntryType,values,,0
ConnectApi,ContentHubExternalItemSharingType,equals,Object,6
ConnectApi,ContentHubExternalItemSharingType,hashCode,,0
ConnectApi,ContentHubExternalItemSharingType,ordinal,,0
ConnectApi,ContentHubExternalItemSharingType,values,,0
ConnectApi,ContentHubFieldDefinition,clone,,0
ConnectApi,ContentHubFieldDefinition,equals,Object,6
ConnectApi,ContentHubFieldDefinition,getBuildVersion,,0
ConnectApi,ContentHubFieldDefinition,hashCode,,0
ConnectApi,ContentHubFieldDefinition,toString,,0
ConnectApi,ContentHubFieldValueInput,clone,,0
ConnectApi,ContentHubFieldValueInput,equals,Object,6
ConnectApi,ContentHubFieldValueInput,hashCode,,0
ConnectApi,ContentHubFieldValueInput,toString,,0
ConnectApi,ContentHubGroupType,equals,Object,6
ConnectApi,ContentHubGroupType,hashCode,,0
ConnectApi,ContentHubGroupType,ordinal,,0
ConnectApi,ContentHubGroupType,values,,0
ConnectApi,ContentHubItemInput,clone,,0
ConnectApi,ContentHubItemInput,equals,Object,6
ConnectApi,ContentHubItemInput,hashCode,,0
ConnectApi,ContentHubItemInput,toString,,0
ConnectApi,ContentHubItemType,equals,Object,6
ConnectApi,ContentHubItemType,hashCode,,0
ConnectApi,ContentHubItemType,ordinal,,0
ConnectApi,ContentHubItemType,values,,0
ConnectApi,ContentHubItemTypeDetail,clone,,0
ConnectApi,ContentHubItemTypeDetail,equals,Object,6
ConnectApi,ContentHubItemTypeDetail,getBuildVersion,,0
ConnectApi,ContentHubItemTypeDetail,hashCode,,0
ConnectApi,ContentHubItemTypeDetail,toString,,0
ConnectApi,ContentHubItemTypeSummary,clone,,0
ConnectApi,ContentHubItemTypeSummary,equals,Object,6
ConnectApi,ContentHubItemTypeSummary,getBuildVersion,,0
ConnectApi,ContentHubItemTypeSummary,hashCode,,0
ConnectApi,ContentHubItemTypeSummary,toString,,0
ConnectApi,ContentHubPermission,clone,,0
ConnectApi,ContentHubPermission,equals,Object,6
ConnectApi,ContentHubPermission,getBuildVersion,,0
ConnectApi,ContentHubPermission,hashCode,,0
ConnectApi,ContentHubPermission,toString,,0
ConnectApi,ContentHubPermissionCollection,clone,,0
ConnectApi,ContentHubPermissionCollection,equals,Object,6
ConnectApi,ContentHubPermissionCollection,getBuildVersion,,0
ConnectApi,ContentHubPermissionCollection,hashCode,,0
ConnectApi,ContentHubPermissionCollection,toString,,0
ConnectApi,ContentHubPermissionType,clone,,0
ConnectApi,ContentHubPermissionType,equals,Object,6
ConnectApi,ContentHubPermissionType,getBuildVersion,,0
ConnectApi,ContentHubPermissionType,hashCode,,0
ConnectApi,ContentHubPermissionType,toString,,0
ConnectApi,ContentHubProviderType,clone,,0
ConnectApi,ContentHubProviderType,equals,Object,6
ConnectApi,ContentHubProviderType,getBuildVersion,,0
ConnectApi,ContentHubProviderType,hashCode,,0
ConnectApi,ContentHubProviderType,toString,,0
ConnectApi,ContentHubRepository,clone,,0
ConnectApi,ContentHubRepository,equals,Object,6
ConnectApi,ContentHubRepository,getBuildVersion,,0
ConnectApi,ContentHubRepository,hashCode,,0
ConnectApi,ContentHubRepository,toString,,0
ConnectApi,ContentHubRepositoryAuthentication,clone,,0
ConnectApi,ContentHubRepositoryAuthentication,equals,Object,6
ConnectApi,ContentHubRepositoryAuthentication,getBuildVersion,,0
ConnectApi,ContentHubRepositoryAuthentication,hashCode,,0
ConnectApi,ContentHubRepositoryAuthentication,toString,,0
ConnectApi,ContentHubRepositoryCollection,clone,,0
ConnectApi,ContentHubRepositoryCollection,equals,Object,6
ConnectApi,ContentHubRepositoryCollection,getBuildVersion,,0
ConnectApi,ContentHubRepositoryCollection,hashCode,,0
ConnectApi,ContentHubRepositoryCollection,toString,,0
ConnectApi,ContentHubRepositoryFeatures,clone,,0
ConnectApi,ContentHubRepositoryFeatures,equals,Object,6
ConnectApi,ContentHubRepositoryFeatures,getBuildVersion,,0
ConnectApi,ContentHubRepositoryFeatures,hashCode,,0
ConnectApi,ContentHubRepositoryFeatures,toString,,0
ConnectApi,ContentHubStreamSupport,equals,Object,6
ConnectApi,ContentHubStreamSupport,hashCode,,0
ConnectApi,ContentHubStreamSupport,ordinal,,0
ConnectApi,ContentHubStreamSupport,values,,0
ConnectApi,ContentHubVariableType,equals,Object,6
ConnectApi,ContentHubVariableType,hashCode,,0
ConnectApi,ContentHubVariableType,ordinal,,0
ConnectApi,ContentHubVariableType,values,,0
ConnectApi,ContentImageFile,clone,,0
ConnectApi,ContentImageFile,equals,Object,6
ConnectApi,ContentImageFile,getBuildVersion,,0
ConnectApi,ContentImageFile,hashCode,,0
ConnectApi,ContentImageFile,toString,,0
ConnectApi,ContentImageFileDetails,clone,,0
ConnectApi,ContentImageFileDetails,equals,Object,6
ConnectApi,ContentImageFileDetails,getBuildVersion,,0
ConnectApi,ContentImageFileDetails,hashCode,,0
ConnectApi,ContentImageFileDetails,toString,,0
ConnectApi,CurrencyRecordField,clone,,0
ConnectApi,CurrencyRecordField,equals,Object,6
ConnectApi,CurrencyRecordField,getBuildVersion,,0
ConnectApi,CurrencyRecordField,hashCode,,0
ConnectApi,CurrencyRecordField,toString,,0
ConnectApi,CustomListAudienceCriteria,clone,,0
ConnectApi,CustomListAudienceCriteria,equals,Object,6
ConnectApi,CustomListAudienceCriteria,getBuildVersion,,0
ConnectApi,CustomListAudienceCriteria,hashCode,,0
ConnectApi,CustomListAudienceCriteria,toString,,0
ConnectApi,CustomListAudienceCriteriaInput,clone,,0
ConnectApi,CustomListAudienceCriteriaInput,equals,Object,6
ConnectApi,CustomListAudienceCriteriaInput,hashCode,,0
ConnectApi,CustomListAudienceCriteriaInput,toString,,0
ConnectApi,DashboardComponentAttachment,clone,,0
ConnectApi,DashboardComponentAttachment,equals,Object,6
ConnectApi,DashboardComponentAttachment,getBuildVersion,,0
ConnectApi,DashboardComponentAttachment,hashCode,,0
ConnectApi,DashboardComponentAttachment,toString,,0
ConnectApi,DashboardComponentSnapshot,clone,,0
ConnectApi,DashboardComponentSnapshot,equals,Object,6
ConnectApi,DashboardComponentSnapshot,getBuildVersion,,0
ConnectApi,DashboardComponentSnapshot,hashCode,,0
ConnectApi,DashboardComponentSnapshot,toString,,0
ConnectApi,DashboardComponentSnapshotCapability,clone,,0
ConnectApi,DashboardComponentSnapshotCapability,equals,Object,6
ConnectApi,DashboardComponentSnapshotCapability,getBuildVersion,,0
ConnectApi,DashboardComponentSnapshotCapability,hashCode,,0
ConnectApi,DashboardComponentSnapshotCapability,toString,,0
ConnectApi,Datacloud,clone,,0
ConnectApi,Datacloud,getCompaniesFromOrder,String,6
ConnectApi,Datacloud,getCompaniesFromOrder,String:Integer:Integer,22
ConnectApi,Datacloud,getCompany,String,6
ConnectApi,Datacloud,getContact,String,6
ConnectApi,Datacloud,getContactsFromOrder,String,6
ConnectApi,Datacloud,getContactsFromOrder,String:Integer:Integer,22
ConnectApi,Datacloud,getOrder,String,6
ConnectApi,Datacloud,getUsage,String,6
ConnectApi,Datacloud,postOrder,ConnectApi.DatacloudOrderInput,30
ConnectApi,DatacloudCompanies,clone,,0
ConnectApi,DatacloudCompanies,equals,Object,6
ConnectApi,DatacloudCompanies,getBuildVersion,,0
ConnectApi,DatacloudCompanies,hashCode,,0
ConnectApi,DatacloudCompanies,toString,,0
ConnectApi,DatacloudCompany,clone,,0
ConnectApi,DatacloudCompany,equals,Object,6
ConnectApi,DatacloudCompany,getBuildVersion,,0
ConnectApi,DatacloudCompany,hashCode,,0
ConnectApi,DatacloudCompany,toString,,0
ConnectApi,DatacloudCompanyIdentifier,equals,Object,6
ConnectApi,DatacloudCompanyIdentifier,hashCode,,0
ConnectApi,DatacloudCompanyIdentifier,ordinal,,0
ConnectApi,DatacloudCompanyIdentifier,values,,0
ConnectApi,DatacloudContact,clone,,0
ConnectApi,DatacloudContact,equals,Object,6
ConnectApi,DatacloudContact,getBuildVersion,,0
ConnectApi,DatacloudContact,hashCode,,0
ConnectApi,DatacloudContact,toString,,0
ConnectApi,DatacloudContacts,clone,,0
ConnectApi,DatacloudContacts,equals,Object,6
ConnectApi,DatacloudContacts,getBuildVersion,,0
ConnectApi,DatacloudContacts,hashCode,,0
ConnectApi,DatacloudContacts,toString,,0
ConnectApi,DatacloudImport,clone,,0
ConnectApi,DatacloudImport,equals,Object,6
ConnectApi,DatacloudImport,getBuildVersion,,0
ConnectApi,DatacloudImport,hashCode,,0
ConnectApi,DatacloudImport,toString,,0
ConnectApi,DatacloudImportStatus,clone,,0
ConnectApi,DatacloudImportStatus,equals,Object,6
ConnectApi,DatacloudImportStatus,getBuildVersion,,0
ConnectApi,DatacloudImportStatus,hashCode,,0
ConnectApi,DatacloudImportStatus,toString,,0
ConnectApi,DatacloudImportStatusType,equals,Object,6
ConnectApi,DatacloudImportStatusType,hashCode,,0
ConnectApi,DatacloudImportStatusType,ordinal,,0
ConnectApi,DatacloudImportStatusType,values,,0
ConnectApi,DatacloudInternalCompany,clone,,0
ConnectApi,DatacloudInternalCompany,equals,Object,6
ConnectApi,DatacloudInternalCompany,getBuildVersion,,0
ConnectApi,DatacloudInternalCompany,hashCode,,0
ConnectApi,DatacloudInternalCompany,toString,,0
ConnectApi,DatacloudOrder,clone,,0
ConnectApi,DatacloudOrder,equals,Object,6
ConnectApi,DatacloudOrder,getBuildVersion,,0
ConnectApi,DatacloudOrder,hashCode,,0
ConnectApi,DatacloudOrder,toString,,0
ConnectApi,DatacloudOrderInput,clone,,0
ConnectApi,DatacloudOrderInput,equals,Object,6
ConnectApi,DatacloudOrderInput,hashCode,,0
ConnectApi,DatacloudOrderInput,toString,,0
ConnectApi,DatacloudPurchaseUsage,clone,,0
ConnectApi,DatacloudPurchaseUsage,equals,Object,6
ConnectApi,DatacloudPurchaseUsage,getBuildVersion,,0
ConnectApi,DatacloudPurchaseUsage,hashCode,,0
ConnectApi,DatacloudPurchaseUsage,toString,,0
ConnectApi,DatacloudUserType,equals,Object,6
ConnectApi,DatacloudUserType,hashCode,,0
ConnectApi,DatacloudUserType,ordinal,,0
ConnectApi,DatacloudUserType,values,,0
ConnectApi,DateRecordField,clone,,0
ConnectApi,DateRecordField,equals,Object,6
ConnectApi,DateRecordField,getBuildVersion,,0
ConnectApi,DateRecordField,hashCode,,0
ConnectApi,DateRecordField,toString,,0
ConnectApi,DeleteIntent,clone,,0
ConnectApi,DeleteIntent,equals,Object,6
ConnectApi,DeleteIntent,getBuildVersion,,0
ConnectApi,DeleteIntent,hashCode,,0
ConnectApi,DeleteIntent,toString,,0
ConnectApi,DeleteIntents,clone,,0
ConnectApi,DeleteIntents,equals,Object,6
ConnectApi,DeleteIntents,getBuildVersion,,0
ConnectApi,DeleteIntents,hashCode,,0
ConnectApi,DeleteIntents,toString,,0
ConnectApi,DeleteSocialPostIntent,clone,,0
ConnectApi,DeleteSocialPostIntent,equals,Object,6
ConnectApi,DeleteSocialPostIntent,getBuildVersion,,0
ConnectApi,DeleteSocialPostIntent,hashCode,,0
ConnectApi,DeleteSocialPostIntent,toString,,0
ConnectApi,DigestJobRepresentation,clone,,0
ConnectApi,DigestJobRepresentation,equals,Object,6
ConnectApi,DigestJobRepresentation,getBuildVersion,,0
ConnectApi,DigestJobRepresentation,hashCode,,0
ConnectApi,DigestJobRepresentation,toString,,0
ConnectApi,DigestPeriod,equals,Object,6
ConnectApi,DigestPeriod,hashCode,,0
ConnectApi,DigestPeriod,ordinal,,0
ConnectApi,DigestPeriod,values,,0
ConnectApi,DirectMessageCapability,clone,,0
ConnectApi,DirectMessageCapability,equals,Object,6
ConnectApi,DirectMessageCapability,getBuildVersion,,0
ConnectApi,DirectMessageCapability,hashCode,,0
ConnectApi,DirectMessageCapability,toString,,0
ConnectApi,DirectMessageCapabilityInput,clone,,0
ConnectApi,DirectMessageCapabilityInput,equals,Object,6
ConnectApi,DirectMessageCapabilityInput,hashCode,,0
ConnectApi,DirectMessageCapabilityInput,toString,,0
ConnectApi,DirectMessageMemberActivity,clone,,0
ConnectApi,DirectMessageMemberActivity,equals,Object,6
ConnectApi,DirectMessageMemberActivity,getBuildVersion,,0
ConnectApi,DirectMessageMemberActivity,hashCode,,0
ConnectApi,DirectMessageMemberActivity,toString,,0
ConnectApi,DirectMessageMemberActivityPage,clone,,0
ConnectApi,DirectMessageMemberActivityPage,equals,Object,6
ConnectApi,DirectMessageMemberActivityPage,getBuildVersion,,0
ConnectApi,DirectMessageMemberActivityPage,hashCode,,0
